proxy,source_ticker,granularity,bar_open_utc,close_ts_utc,close,is_weekend_gap_after
dxy,DX-Y.NYB,1d,2024-09-29T21:00:00+00:00,2024-09-30T21:00:00+00:00,100.779999,true
dxy,DX-Y.NYB,1d,2024-09-30T21:00:00+00:00,2024-10-01T21:00:00+00:00,101.190002,false
dxy,DX-Y.NYB,1d,2024-10-01T21:00:00+00:00,2024-10-02T21:00:00+00:00,101.680000,false
dxy,DX-Y.NYB,1d,2024-10-02T21:00:00+00:00,2024-10-03T21:00:00+00:00,101.989998,false
dxy,DX-Y.NYB,1d,2024-10-03T21:00:00+00:00,2024-10-04T21:00:00+00:00,102.519997,false
dxy,DX-Y.NYB,1d,2024-10-06T21:00:00+00:00,2024-10-07T21:00:00+00:00,102.540001,true
dxy,DX-Y.NYB,1d,2024-10-07T21:00:00+00:00,2024-10-08T21:00:00+00:00,102.550003,false
dxy,DX-Y.NYB,1d,2024-10-08T21:00:00+00:00,2024-10-09T21:00:00+00:00,102.930000,false
dxy,DX-Y.NYB,1d,2024-10-09T21:00:00+00:00,2024-10-10T21:00:00+00:00,102.989998,false
dxy,DX-Y.NYB,1d,2024-10-10T21:00:00+00:00,2024-10-11T21:00:00+00:00,102.889999,false
dxy,DX-Y.NYB,1d,2024-10-13T21:00:00+00:00,2024-10-14T21:00:00+00:00,103.300003,true
dxy,DX-Y.NYB,1d,2024-10-14T21:00:00+00:00,2024-10-15T21:00:00+00:00,103.260002,false
dxy,DX-Y.NYB,1d,2024-10-15T21:00:00+00:00,2024-10-16T21:00:00+00:00,103.589996,false
dxy,DX-Y.NYB,1d,2024-10-16T21:00:00+00:00,2024-10-17T21:00:00+00:00,103.830002,false
dxy,DX-Y.NYB,1d,2024-10-17T21:00:00+00:00,2024-10-18T21:00:00+00:00,103.489998,false
dxy,DX-Y.NYB,1d,2024-10-20T21:00:00+00:00,2024-10-21T21:00:00+00:00,104.010002,true
dxy,DX-Y.NYB,1d,2024-10-21T21:00:00+00:00,2024-10-22T21:00:00+00:00,104.080002,false
dxy,DX-Y.NYB,1d,2024-10-22T21:00:00+00:00,2024-10-23T21:00:00+00:00,104.430000,false
dxy,DX-Y.NYB,1d,2024-10-23T21:00:00+00:00,2024-10-24T21:00:00+00:00,104.059998,false
dxy,DX-Y.NYB,1d,2024-10-24T21:00:00+00:00,2024-10-25T21:00:00+00:00,104.260002,false
dxy,DX-Y.NYB,1d,2024-10-27T21:00:00+00:00,2024-10-28T21:00:00+00:00,104.320000,true
dxy,DX-Y.NYB,1d,2024-10-28T21:00:00+00:00,2024-10-29T21:00:00+00:00,104.279999,false
dxy,DX-Y.NYB,1d,2024-10-29T21:00:00+00:00,2024-10-30T21:00:00+00:00,103.989998,false
dxy,DX-Y.NYB,1d,2024-10-30T21:00:00+00:00,2024-10-31T21:00:00+00:00,103.980003,false
dxy,DX-Y.NYB,1d,2024-10-31T21:00:00+00:00,2024-11-01T21:00:00+00:00,104.279999,false
dxy,DX-Y.NYB,1d,2024-11-03T22:00:00+00:00,2024-11-04T22:00:00+00:00,103.889999,true
dxy,DX-Y.NYB,1d,2024-11-04T22:00:00+00:00,2024-11-05T22:00:00+00:00,103.419998,false
dxy,DX-Y.NYB,1d,2024-11-05T22:00:00+00:00,2024-11-06T22:00:00+00:00,105.089996,false
dxy,DX-Y.NYB,1d,2024-11-06T22:00:00+00:00,2024-11-07T22:00:00+00:00,104.510002,false
dxy,DX-Y.NYB,1d,2024-11-07T22:00:00+00:00,2024-11-08T22:00:00+00:00,105.000000,false
dxy,DX-Y.NYB,1d,2024-11-10T22:00:00+00:00,2024-11-11T22:00:00+00:00,105.540001,true
dxy,DX-Y.NYB,1d,2024-11-11T22:00:00+00:00,2024-11-12T22:00:00+00:00,106.019997,false
dxy,DX-Y.NYB,1d,2024-11-12T22:00:00+00:00,2024-11-13T22:00:00+00:00,106.480003,false
dxy,DX-Y.NYB,1d,2024-11-13T22:00:00+00:00,2024-11-14T22:00:00+00:00,106.669998,false
dxy,DX-Y.NYB,1d,2024-11-14T22:00:00+00:00,2024-11-15T22:00:00+00:00,106.690002,false
dxy,DX-Y.NYB,1d,2024-11-17T22:00:00+00:00,2024-11-18T22:00:00+00:00,106.279999,true
dxy,DX-Y.NYB,1d,2024-11-18T22:00:00+00:00,2024-11-19T22:00:00+00:00,106.209999,false
dxy,DX-Y.NYB,1d,2024-11-19T22:00:00+00:00,2024-11-20T22:00:00+00:00,106.680000,false
dxy,DX-Y.NYB,1d,2024-11-20T22:00:00+00:00,2024-11-21T22:00:00+00:00,106.970001,false
dxy,DX-Y.NYB,1d,2024-11-21T22:00:00+00:00,2024-11-22T22:00:00+00:00,107.489998,false
dxy,DX-Y.NYB,1d,2024-11-24T22:00:00+00:00,2024-11-25T22:00:00+00:00,106.820000,true
dxy,DX-Y.NYB,1d,2024-11-25T22:00:00+00:00,2024-11-26T22:00:00+00:00,107.010002,false
dxy,DX-Y.NYB,1d,2024-11-26T22:00:00+00:00,2024-11-27T22:00:00+00:00,106.080002,false
dxy,DX-Y.NYB,1d,2024-11-28T22:00:00+00:00,2024-11-29T22:00:00+00:00,105.739998,false
dxy,DX-Y.NYB,1d,2024-12-01T22:00:00+00:00,2024-12-02T22:00:00+00:00,106.449997,true
dxy,DX-Y.NYB,1d,2024-12-02T22:00:00+00:00,2024-12-03T22:00:00+00:00,106.370003,false
dxy,DX-Y.NYB,1d,2024-12-03T22:00:00+00:00,2024-12-04T22:00:00+00:00,106.339996,false
dxy,DX-Y.NYB,1d,2024-12-04T22:00:00+00:00,2024-12-05T22:00:00+00:00,105.709999,false
dxy,DX-Y.NYB,1d,2024-12-05T22:00:00+00:00,2024-12-06T22:00:00+00:00,105.970001,false
