time,timeframe,symbol,open,high,low,close,tick_volume,spread_raw_pts,spread_effective_pts,spread_imputed,spread,clock
2025-04-17 12:00:00,H1,XAUUSD,3324.17,3326.91,3320.7,3321.6,5548,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 13:00:00,H1,XAUUSD,3321.6,3334.04,3321.15,3327.62,5984,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 14:00:00,H1,XAUUSD,3327.62,3332.45,3322.48,3327.33,6350,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 15:00:00,H1,XAUUSD,3327.36,3342.01,3322.23,3328.16,10184,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 16:00:00,H1,XAUUSD,3328.34,3332.02,3312.0,3315.2,13131,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 17:00:00,H1,XAUUSD,3315.15,3315.15,3283.99,3291.27,14253,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 18:00:00,H1,XAUUSD,3291.34,3304.85,3290.66,3296.38,10107,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 19:00:00,H1,XAUUSD,3296.38,3318.79,3294.94,3316.18,9939,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 20:00:00,H1,XAUUSD,3316.18,3322.6,3314.24,3318.95,8156,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 21:00:00,H1,XAUUSD,3318.98,3320.86,3314.21,3316.28,4848,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 22:00:00,H1,XAUUSD,3316.22,3321.95,3310.98,3320.7,4302,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-17 23:00:00,H1,XAUUSD,3320.67,3328.78,3317.94,3327.48,2604,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-21 01:00:00,H1,XAUUSD,3332.09,3352.76,3328.9,3345.87,5586,0.0,18.0,True,18.0,server_clock_as_stored
2025-04-21 02:00:00,H1,XAUUSD,3346.23,3351.77,3343.38,3348.14,4341,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-21 03:00:00,H1,XAUUSD,3348.13,3370.74,3347.52,3368.78,7758,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-21 04:00:00,H1,XAUUSD,3368.76,3378.59,3367.44,3377.51,9159,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-21 05:00:00,H1,XAUUSD,3377.54,3385.0,3374.12,3384.8,7551,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-21 06:00:00,H1,XAUUSD,3384.83,3385.29,3378.25,3382.38,5564,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-21 07:00:00,H1,XAUUSD,3382.38,3382.39,3369.37,3376.47,4997,18.0,18.0,False,18.0,server_clock_as_stored
